transaction_id,user_id,timestamp,amount,merchant_category,merchant_name,location,payment_method,user_risk_score,is_fraud
TXN-000846,42,2026-03-22 14:46:08.244536,110.73,utilities,Banco Bayón S.L.,Granada,transfer,0.18,False
TXN-000847,33,2026-03-12 15:31:08.244536,5.0,gas_station,Fábrica Barrio y asociados S.Coop.,Girona,credit_card,0.12,False
TXN-000848,12,2026-02-15 07:09:08.244536,142.65,restaurant,Fábrica INZ S.L.,Castellón,transfer,0.1,False
TXN-000849,38,2026-04-25 18:21:08.244536,191.55,supermarket,Familia Valls S.A.,Pontevedra,debit_card,0.19,False
TXN-000850,24,2026-03-14 15:18:08.244536,107.05,gas_station,Familia Donoso S.Com.,Las Palmas,transfer,0.2,False
TXN-000851,21,2026-05-05 11:59:08.244536,203.17,utilities,Banca Privada CVKY S.A.,Cuenca,credit_card,0.25,False
TXN-000852,38,2026-04-01 16:17:08.244536,224.31,utilities,Folch & Asociados S.C.P,Pontevedra,transfer,0.05,False
TXN-000853,47,2026-05-10 16:32:08.244536,183.42,gas_station,Hnos Anglada S.A.,Cuenca,transfer,0.29,False
TXN-000854,19,2026-03-19 17:21:08.244536,170.93,restaurant,Sebastian Naranjo Gelabert S.L.N.E,Huesca,credit_card,0.06,False
TXN-000855,11,2026-03-09 02:29:08.244536,60.31,online_shopping,Bárcena y Valverde S.Coop.,Cantabria,credit_card,0.25,False
TXN-000856,23,2026-05-03 08:30:08.244536,102.41,supermarket,Castro & Asociados S.L.,Barcelona,transfer,0.15,False
TXN-000857,7,2026-03-23 06:24:08.244536,46.16,online_shopping,Martinez y Almazán S.Com.,Ourense,debit_card,0.11,False
TXN-000858,1,2026-02-16 11:50:08.244536,145.28,gas_station,Alimentación Esteban y asociados S.L.,Baleares,transfer,0.19,False
TXN-000859,33,2026-03-07 05:36:08.244536,36.17,supermarket,Comercializadora FRX S.L.,Girona,transfer,0.26,False
TXN-000860,42,2026-04-05 20:59:08.244536,64.81,restaurant,Chico y Barros S.Coop.,Granada,credit_card,0.13,False
TXN-000861,8,2026-03-10 21:24:08.244536,2327.91,luxury,Distribuciones Ferrero S.Com.,Haití,debit_card,0.7,True
TXN-000862,18,2026-04-24 06:32:08.244536,177.23,online_shopping,Infraestructuras Crespi S.Com.,Almería,transfer,0.13,False
TXN-000863,33,2026-04-19 17:42:08.244536,52.92,gas_station,Comercializadora Novoa y asociados S.L.N.E,Girona,transfer,0.25,False
TXN-000864,33,2026-03-22 03:11:08.244536,63.97,gas_station,Hilda Torrens Salvà S.A.,Girona,transfer,0.25,False
TXN-000865,46,2026-03-11 20:26:08.244536,171.33,utilities,Promociones Integrales S.L.N.E,La Coruña,credit_card,0.25,False
TXN-000866,4,2026-03-10 11:49:08.244536,30.13,online_shopping,Minería Globales S.Coop.,Cantabria,transfer,0.21,False
TXN-000867,4,2026-04-25 20:09:08.244536,32.97,supermarket,Vaquero & Asociados S.L.,Cantabria,credit_card,0.21,False
TXN-000868,36,2026-05-06 20:51:08.244536,194.04,online_shopping,Jurado y Baró S.L.N.E,Pontevedra,transfer,0.26,False
TXN-000869,6,2026-02-12 22:26:08.244536,67.05,supermarket,Supermercados Mayol S.L.U.,Barcelona,credit_card,0.15,False
TXN-000870,40,2026-03-26 16:15:08.244536,104.21,utilities,Banco Ibéricos S.L.,Navarra,debit_card,0.25,False
TXN-000871,3,2026-04-14 21:34:08.244536,204.84,utilities,Muñoz y asociados S.A.,Murcia,debit_card,0.18,False
TXN-000872,9,2026-04-02 20:32:08.244536,22.29,gas_station,Morata & Asociados S.Com.,Pontevedra,debit_card,0.17,False
TXN-000873,38,2026-03-04 23:25:08.244536,156.93,utilities,Andrade y Barragán S.L.N.E,Pontevedra,transfer,0.26,False
TXN-000874,45,2026-03-14 11:17:08.244536,26.17,gas_station,Fábrica Nadal y asociados S.L.,Málaga,credit_card,0.27,False
TXN-000875,35,2026-03-15 11:18:08.244536,171.73,online_shopping,Grupo Navas S.Com.,Ourense,debit_card,0.07,False
TXN-000876,23,2026-02-12 19:15:08.244536,81.47,utilities,Castañeda y Sancho S.Coop.,Barcelona,transfer,0.21,False
TXN-000877,35,2026-02-23 20:56:08.244536,190.37,online_shopping,Desarrollo Feliu S.L.,Ourense,transfer,0.12,False
TXN-000878,8,2026-03-31 14:47:08.244536,158.81,supermarket,Transportes del Levante S.Coop.,Zamora,debit_card,0.2,False
TXN-000879,28,2026-05-10 17:34:08.244536,92.25,restaurant,Salcedo y asociados S.L.L.,Cuenca,credit_card,0.07,False
TXN-000880,11,2026-04-19 21:13:08.244536,15.58,online_shopping,Corbacho y asociados S.Com.,Cantabria,transfer,0.14,False
TXN-000881,5,2026-04-15 15:25:08.244536,143.92,supermarket,Banco Españolas S.Com.,Salamanca,debit_card,0.14,False
TXN-000882,19,2026-03-19 12:09:08.244536,173.81,utilities,Transportes del Norte S.A.,Huesca,credit_card,0.16,False
TXN-000883,35,2026-03-15 21:59:08.244536,174.39,online_shopping,Tecnologías Internacionales S.A.,Ourense,debit_card,0.2,False
TXN-000884,41,2026-02-28 15:44:08.244536,93.06,supermarket,Ribas y Llano S.L.,Burgos,debit_card,0.27,False
TXN-000885,11,2026-05-12 16:02:08.244536,40.62,utilities,Soluciones HEO S.Coop.,Cantabria,credit_card,0.14,False
TXN-000886,32,2026-03-12 06:46:08.244536,154.61,restaurant,Industrias Quevedo S.A.,Lleida,debit_card,0.16,False
TXN-000887,39,2026-05-09 05:42:08.244536,158.4,restaurant,Vilar y asociados S.A.,Zaragoza,credit_card,0.17,False
TXN-000888,8,2026-02-11 13:39:08.244536,158.31,supermarket,Iniesta y Cordero S.Com.,Zamora,credit_card,0.09,False
TXN-000889,13,2026-04-02 00:12:08.244536,146.09,online_shopping,Manufacturas del Levante S.L.N.E,Melilla,transfer,0.14,False
TXN-000890,28,2026-03-19 08:40:08.244536,29.43,restaurant,Marciano Iglesia Llorens S.A.,Cuenca,debit_card,0.12,False
TXN-000891,34,2026-04-22 05:17:08.244536,136.19,online_shopping,Soluciones Globales S.L.N.E,Vizcaya,transfer,0.2,False
TXN-000892,17,2026-02-20 07:30:08.244536,106.79,utilities,Inmobiliaria Avanzadas S.L.L.,Santa Cruz de Tenerife,debit_card,0.09,False
TXN-000893,8,2026-03-30 23:18:08.244536,161.18,restaurant,Logística del Noroeste S.Com.,Zamora,debit_card,0.24,False
TXN-000894,32,2026-03-21 20:39:08.244536,154.46,restaurant,Catalán y Torralba S.A.,Lleida,debit_card,0.15,False
TXN-000895,46,2026-05-06 07:45:08.244536,111.31,utilities,Comercializadora Somoza S.A.,La Coruña,transfer,0.1,False
TXN-000896,44,2026-03-07 18:29:08.244536,181.56,utilities,Industrias Olivares S.L.L.,Ciudad,credit_card,0.16,False
TXN-000897,46,2026-04-16 10:41:08.244536,136.62,online_shopping,Restauración Palomares y asociados S.A.,La Coruña,debit_card,0.28,False
TXN-000898,32,2026-03-04 06:09:08.244536,205.93,restaurant,Banca Privada Globales S.L.,Lleida,debit_card,0.17,False
TXN-000899,29,2026-05-09 06:12:08.244536,121.3,online_shopping,Logística Estrada & Asociados S.C.P,Álava,transfer,0.07,False
TXN-000900,7,2026-02-17 18:27:08.244536,16.55,restaurant,Desarrollo Internacionales S.A.,Ourense,transfer,0.28,False
TXN-000901,45,2026-02-24 15:21:08.244536,13.8,restaurant,Supermercados Báez & Asociados S.A.,Málaga,credit_card,0.25,False
TXN-000902,21,2026-04-07 04:40:08.244536,162.63,utilities,Construcción Rebollo y asociados S.Coop.,Cuenca,debit_card,0.22,False
TXN-000903,21,2026-03-19 02:16:08.244536,185.02,restaurant,Logística Mata S.L.N.E,Cuenca,debit_card,0.07,False
TXN-000904,33,2026-03-21 23:26:08.244536,21.71,gas_station,Encarnita Tejero Galván S.L.,Girona,transfer,0.14,False
TXN-000905,10,2026-03-07 15:27:08.244536,87.5,online_shopping,Rosales y Artigas S.L.,León,debit_card,0.15,False
TXN-000906,17,2026-04-28 13:40:08.244536,102.49,restaurant,Crespi y asociados S.Com.,Santa Cruz de Tenerife,credit_card,0.24,False
TXN-000907,16,2026-03-14 15:26:08.244536,126.96,supermarket,Logística Pedrosa S.L.N.E,Murcia,transfer,0.18,False
TXN-000908,34,2026-04-14 06:20:08.244536,177.26,online_shopping,Finanzas Lloret y asociados S.Com.,Vizcaya,credit_card,0.2,False
TXN-000909,9,2026-05-03 03:08:08.244536,25.54,gas_station,Colomer y Cerezo S.L.,Pontevedra,transfer,0.24,False
TXN-000910,3,2026-05-03 14:08:08.244536,145.9,supermarket,Finanzas MMSQ S.Coop.,Murcia,credit_card,0.25,False
TXN-000911,37,2026-03-15 17:51:08.244536,83.23,gas_station,Hermanos Ribes S.Coop.,Castellón,transfer,0.16,False
TXN-000912,22,2026-03-03 05:23:08.244536,117.65,online_shopping,Suministros Olivé y asociados S.Com.,León,transfer,0.19,False
TXN-000913,25,2026-02-14 16:30:08.244536,147.99,gas_station,Instalaciones Cabañas & Asociados S.A.T.,Lugo,transfer,0.26,False
TXN-000914,4,2026-05-03 12:35:08.244536,83.46,supermarket,Paz Prat Bueno S.Com.,Cantabria,transfer,0.05,False
TXN-000915,6,2026-03-16 07:59:08.244536,169.97,restaurant,Hnos Toro S.Coop.,Barcelona,credit_card,0.07,False
TXN-000916,26,2026-02-26 17:06:08.244536,164.2,supermarket,Industrias Peñas y asociados S.Com.,León,credit_card,0.24,False
TXN-000917,37,2026-03-07 23:48:08.244536,87.31,gas_station,Soluciones OD S.L.,Castellón,debit_card,0.06,False
TXN-000918,43,2026-02-15 16:13:08.244536,220.6,online_shopping,Bellido y Blanca S.C.P,Asturias,credit_card,0.16,False
TXN-000919,29,2026-04-10 03:10:08.244536,173.32,online_shopping,Llamas y Cano S.L.,Álava,credit_card,0.1,False
TXN-000920,48,2026-04-16 16:33:08.244536,110.37,online_shopping,Farmaceútica Prada S.A.,Granada,credit_card,0.26,False
TXN-000921,17,2026-02-17 01:01:08.244536,62.45,restaurant,Heras y Báez S.Coop.,Santa Cruz de Tenerife,credit_card,0.12,False
TXN-000922,33,2026-02-25 16:57:08.244536,59.77,supermarket,Carrillo y Frutos S.A.,Girona,credit_card,0.19,False
TXN-000923,48,2026-04-01 20:19:08.244536,64.85,utilities,Grupo Narváez S.A.,Granada,debit_card,0.1,False
TXN-000924,46,2026-02-13 23:25:08.244536,116.82,utilities,Promociones Marco S.C.P,La Coruña,credit_card,0.13,False
TXN-000925,18,2026-02-23 00:06:08.244536,180.72,online_shopping,Fábrica Camacho y asociados S.Com.,Almería,credit_card,0.05,False
TXN-000926,37,2026-03-14 21:45:08.244536,103.79,restaurant,Inversiones Adán y asociados S.L.,Castellón,debit_card,0.11,False
TXN-000927,6,2026-04-19 03:59:08.244536,133.96,restaurant,Rico y asociados S.Coop.,Barcelona,transfer,0.11,False
TXN-000928,35,2026-02-11 17:02:08.244536,185.87,restaurant,Urbano Sacristán Blasco S.L.,Ourense,credit_card,0.15,False
TXN-000929,42,2026-04-29 22:06:08.244536,112.89,utilities,Vigil y asociados S.L.,Granada,credit_card,0.22,False
TXN-000930,15,2026-03-05 14:06:08.244536,5.0,utilities,Banca Privada QPJU S.L.,Granada,transfer,0.3,False
TXN-000931,39,2026-03-19 01:05:08.244536,231.61,restaurant,Logística Inteligentes S.L.,Zaragoza,transfer,0.06,False
TXN-000932,11,2026-03-28 10:56:08.244536,102.43,online_shopping,Compañía Rocamora S.L.,Cantabria,transfer,0.28,False
TXN-000933,35,2026-02-18 15:53:08.244536,220.59,restaurant,Construcción HO S.L.,Ourense,transfer,0.27,False
TXN-000934,16,2026-02-19 20:44:08.244536,104.46,supermarket,Construcción TYG S.L.N.E,Murcia,debit_card,0.11,False
TXN-000935,26,2026-04-29 14:08:08.244536,114.51,supermarket,Peñas y asociados S.A.,León,credit_card,0.07,False
TXN-000936,35,2026-05-12 21:45:08.244536,165.35,restaurant,Instalaciones YZ S.Com.,Ourense,debit_card,0.27,False
TXN-000937,11,2026-02-20 23:03:08.244536,8.48,online_shopping,Instalaciones Mínguez S.A.D,Cantabria,debit_card,0.21,False
TXN-000938,35,2026-03-30 22:14:08.244536,166.95,restaurant,Jove y Lozano S.A.,Ourense,credit_card,0.22,False
TXN-000939,10,2026-04-16 00:48:08.244536,136.41,supermarket,Espiridión Zurita Santiago S.L.,León,transfer,0.21,False
TXN-000940,24,2026-04-07 19:35:08.244536,138.7,gas_station,Compañía Solera & Asociados S.A.,Las Palmas,debit_card,0.09,False
TXN-000941,18,2026-03-31 00:55:08.244536,173.38,restaurant,Manufacturas Molina S.Com.,Almería,transfer,0.29,False
TXN-000942,33,2026-02-15 08:41:08.244536,34.03,gas_station,Compañía Soler S.Coop.,Girona,credit_card,0.21,False
TXN-000943,46,2026-02-28 12:13:08.244536,115.32,online_shopping,Bustamante & Asociados S.A.,La Coruña,debit_card,0.16,False
TXN-000944,16,2026-03-11 07:42:08.244536,68.19,restaurant,Alimentación DLVO S.L.N.E,Murcia,transfer,0.17,False
TXN-000945,11,2026-02-26 07:53:08.244536,24.38,utilities,Gras y asociados S.Coop.,Cantabria,credit_card,0.13,False
TXN-000946,39,2026-05-01 16:52:08.244536,45.04,restaurant,Tecnologías Peinado & Asociados S.C.P,Zaragoza,transfer,0.11,False
TXN-000947,11,2026-02-17 16:16:08.244536,544.05,gambling,Industrias Integrales S.Coop.,Timor-Leste,debit_card,0.91,True
TXN-000948,39,2026-04-14 19:21:08.244536,124.69,restaurant,Ana Sofía Garmendia Perea S.L.L.,Zaragoza,transfer,0.17,False
TXN-000949,47,2026-02-26 00:20:08.244536,103.85,restaurant,Despacho Cordero S.Coop.,Cuenca,credit_card,0.06,False
TXN-000950,42,2026-04-01 03:59:08.244536,119.89,restaurant,Morillo y Fuertes S.L.,Granada,debit_card,0.05,False
TXN-000951,2,2026-04-29 21:57:08.244536,160.63,restaurant,Compañía OBH S.Coop.,Valladolid,transfer,0.08,False
TXN-000952,24,2026-02-27 13:15:08.244536,166.83,supermarket,Pulido y asociados S.L.,Las Palmas,transfer,0.1,False
TXN-000953,17,2026-04-26 03:30:08.244536,113.87,utilities,Flor y Carretero S.Com.,Santa Cruz de Tenerife,credit_card,0.17,False
TXN-000954,4,2026-04-25 10:51:08.244536,35.86,supermarket,Nando Larrañaga Calatayud S.Com.,Cantabria,transfer,0.09,False
TXN-000955,48,2026-03-26 12:03:08.244536,86.4,online_shopping,Restauración Tomé S.L.N.E,Granada,credit_card,0.28,False
TXN-000956,8,2026-03-22 12:25:08.244536,159.34,supermarket,Hermanos Torre S.Com.,Zamora,credit_card,0.12,False
TXN-000957,46,2026-04-09 11:11:08.244536,139.84,online_shopping,Promociones Bayo S.A.,La Coruña,debit_card,0.09,False
TXN-000958,41,2026-03-13 11:55:08.244536,94.54,restaurant,Bertrán y Cámara S.L.N.E,Burgos,credit_card,0.06,False
TXN-000959,10,2026-03-15 07:17:08.244536,117.99,supermarket,Compañía LT S.L.,León,transfer,0.21,False
TXN-000960,14,2026-03-30 01:47:08.244536,180.15,supermarket,Distribuciones Avanzadas S.A.,Melilla,debit_card,0.05,False
TXN-000961,15,2026-05-09 12:18:08.244536,35.91,utilities,Grupo Domínguez S.L.N.E,Granada,credit_card,0.23,False
TXN-000962,18,2026-03-06 05:52:08.244536,170.14,restaurant,Banca Privada Inteligentes S.L.N.E,Almería,credit_card,0.11,False
TXN-000963,24,2026-04-15 11:00:08.244536,148.23,supermarket,Domitila Castillo Bustos S.A.,Las Palmas,transfer,0.07,False
TXN-000964,18,2026-04-24 01:05:08.244536,147.77,online_shopping,Alimentación Ibérica S.L.N.E,Almería,credit_card,0.14,False
TXN-000965,9,2026-04-22 20:27:08.244536,51.0,supermarket,Hermanos Merino S.A.,Pontevedra,debit_card,0.1,False
TXN-000966,37,2026-03-29 13:45:08.244536,135.6,gas_station,Manufacturas Sureda y asociados S.Coop.,Castellón,transfer,0.21,False
TXN-000967,29,2026-04-22 23:03:08.244536,161.08,online_shopping,Farmaceútica Fernandez S.A.U,Álava,credit_card,0.16,False
TXN-000968,31,2026-03-03 02:44:08.244536,169.42,utilities,Hotel FHE S.A.D,Almería,debit_card,0.29,False
TXN-000969,1,2026-03-21 07:00:08.244536,47.52,gas_station,Alimentación Roman y asociados S.L.,Baleares,transfer,0.09,False
TXN-000970,11,2026-02-25 07:04:08.244536,49.95,utilities,Promociones Lastra y asociados S.L.,Cantabria,debit_card,0.08,False
TXN-000971,4,2026-04-16 00:51:08.244536,65.43,online_shopping,Manufacturas Internacionales S.L.N.E,Cantabria,credit_card,0.07,False
TXN-000972,27,2026-04-28 01:08:08.244536,171.21,gas_station,Grupo Román S.L.N.E,Málaga,credit_card,0.06,False
TXN-000973,44,2026-04-13 02:12:08.244536,185.8,gas_station,Montserrat Vendrell Almansa S.A.,Ciudad,credit_card,0.13,False
TXN-000974,6,2026-03-03 05:46:08.244536,180.52,restaurant,Alimentación Barrera S.L.,Barcelona,debit_card,0.3,False
TXN-000975,5,2026-03-07 03:54:08.244536,179.35,supermarket,Landa y asociados S.L.,Salamanca,credit_card,0.09,False
TXN-000976,15,2026-04-30 22:59:08.244536,73.14,restaurant,Olmedo y Palacios S.A.,Granada,transfer,0.28,False
TXN-000977,43,2026-03-05 03:59:08.244536,197.85,online_shopping,Hermanos Santamaría S.Coop.,Asturias,transfer,0.16,False
TXN-000978,21,2026-05-03 01:01:08.244536,172.24,restaurant,Talleres Cervantes S.Com.,Cuenca,credit_card,0.19,False
TXN-000979,25,2026-04-27 16:42:08.244536,101.61,gas_station,Hnos Escribano S.L.N.E,Lugo,transfer,0.14,False
TXN-000980,46,2026-04-18 23:32:08.244536,169.16,online_shopping,Banca Privada Guzman S.L.,La Coruña,credit_card,0.1,False
TXN-000981,21,2026-03-21 13:18:08.244536,178.25,restaurant,Familia Morata S.L.U.,Cuenca,debit_card,0.07,False
TXN-000982,28,2026-03-04 19:13:08.244536,33.19,supermarket,Sebastian Santana Marcos S.A.,Cuenca,debit_card,0.22,False
TXN-000983,29,2026-03-24 08:35:08.244536,141.79,utilities,Che Lago Valencia S.A.T.,Álava,credit_card,0.23,False
TXN-000984,34,2026-03-02 09:09:08.244536,109.81,online_shopping,Infraestructuras KKB S.L.L.,Vizcaya,debit_card,0.13,False
TXN-000985,49,2026-04-16 01:13:08.244536,66.85,gas_station,Despacho Globales S.L.N.E,Salamanca,credit_card,0.24,False
TXN-000986,25,2026-04-27 09:39:08.244536,142.28,supermarket,Distribuciones del Levante S.A.,Lugo,transfer,0.24,False
TXN-000987,36,2026-04-30 23:39:08.244536,205.26,online_shopping,Durán y asociados S.L.N.E,Pontevedra,debit_card,0.07,False
TXN-000988,22,2026-03-04 07:43:08.244536,124.92,supermarket,Rodríguez y Sosa S.A.,León,credit_card,0.17,False
TXN-000989,24,2026-03-22 12:10:08.244536,157.96,supermarket,Compañía Armengol S.C.P,Las Palmas,transfer,0.16,False
TXN-000990,8,2026-05-06 20:55:08.244536,153.76,restaurant,Construcción Internacionales S.L.,Zamora,credit_card,0.11,False
TXN-000991,17,2026-04-12 03:30:08.244536,111.11,utilities,Inversiones Avanzadas S.L.,Santa Cruz de Tenerife,transfer,0.24,False
TXN-000992,4,2026-02-20 12:20:08.244536,145.64,supermarket,Supermercados IT S.L.L.,Cantabria,debit_card,0.06,False
TXN-000993,29,2026-04-19 06:56:08.244536,165.66,online_shopping,Bonilla y Rey S.L.N.E,Álava,credit_card,0.13,False
TXN-000994,24,2026-03-25 16:10:08.244536,135.5,gas_station,Hermanos Pera S.A.,Las Palmas,transfer,0.07,False
TXN-000995,8,2026-03-05 21:56:08.244536,161.84,supermarket,Nicolás Téllez Vilaplana S.A.,Zamora,credit_card,0.16,False
TXN-000996,27,2026-02-22 13:43:08.244536,167.53,gas_station,Jorge Ferrando Boix S.L.,Málaga,debit_card,0.28,False
TXN-000997,42,2026-04-22 05:25:08.244536,170.85,utilities,Berrocal y asociados S.Com.,Granada,transfer,0.19,False
TXN-000998,16,2026-02-11 17:03:08.244536,151.71,restaurant,Iván Hurtado Goñi S.A.U,Murcia,transfer,0.27,False
TXN-000999,44,2026-02-26 02:29:08.244536,213.33,gas_station,Tur y Muro S.Coop.,Ciudad,credit_card,0.22,False
TXN-001000,6,2026-03-16 18:27:08.244536,121.47,restaurant,Hermanos Palma S.Coop.,Barcelona,transfer,0.12,False
